,Unnamed: 0,ord,TIME,LATITUDE,LONGITUDE,ALTITUDE,VEHICLE_ID,BAROMETRIC_PRESSURE,ENGINE_COOLANT_TEMP,FUEL_LEVEL,ENGINE_LOAD,AMBIENT_AIR_TEMP,ENGINE_RPM,INTAKE_MANIFOLD_PRESSURE,MAF,TERM.FUEL.TRIM.BANK.1,FUEL_ECONOMY,LONG.TERM.FUEL.TRIM.BANK.2,FUEL_TYPE,AIR_INTAKE_TEMP,FUEL_PRESSURE,SPEED,SHORT.TERM.FUEL.TRIM.BANK.2,SHORT.TERM.FUEL.TRIM.BANK.1,ENGINE_RUNTIME,THROTTLE_POS,DTC_NUMBER,TROUBLE_CODES,TIMING_ADVANCE,EQUIV_RATIO,aqui,TROUBLE_CODES_converted,TIMESTAMP,MARK,MODEL,CAR_YEAR,ENGINE_POWER,AUTOMATIC,BAROMETRIC_PRESSURE.KPA.,MIN,HOURS,DAYS_OF_WEEK,MONTHS,YEAR
96,97,97.0,"1,51E+12",-585.153.061,-3.520.203.511,43.0,control1,100.0,84.0,"56,50","18,00",4.0,1442.0,21.0,"4,01",,,,,33.0,,27.0,,"0,00",00:52:49,"21,20",MIL is OFF0 codes,,"61,60","1,00",,0,,,,,,,,,,,,
97,98,98.0,"1,51E+12",-585.173.202,-3.520.219.863,42.0,control1,100.0,83.0,"56,10","19,60",4.0,1282.0,20.0,"3,61",,,,,33.0,,23.0,,"3,90",00:52:53,"20,40",MIL is OFF0 codes,,"59,20","1,00",,0,,,,,,,,,,,,
98,99,99.0,"1,51E+12",-585.190.389,-3.520.234.434,43.0,control1,100.0,83.0,"56,10","20,80",4.0,1109.0,30.0,"3,66",,,,,33.0,,20.0,,"6,20",00:52:57,"19,20",MIL is OFF0 codes,,"56,50","1,00",,0,,,,,,,,,,,,
99,100,100.0,"1,51E+12",-585.205.946,-3.520.246.644,44.0,control1,100.0,83.0,"56,10","37,60",4.0,1001.0,34.0,"5,38",,,,,33.0,,20.0,,"3,10",00:53:01,"23,10",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
100,101,101.0,"1,51E+12",-585.220.665,-3.520.258.354,44.0,control1,100.0,83.0,"56,10","40,40",4.0,964.0,33.0,"4,73",,,,,34.0,,,,"-2,30",00:53:05,"18,80",MIL is OFF0 codes,,,"1,00",,0,,,,,,,,,,,,
101,102,102.0,"1,51E+12",-585.228.548,-3.520.268.875,43.0,control1,100.0,83.0,"56,10","45,10",4.0,1004.0,29.0,"6,6",,,,,33.0,,9.0,,"3,10",00:53:10,"25,90",MIL is OFF0 codes,,"62,40","1,00",,0,,,,,,,,,,,,
102,103,103.0,"1,51E+12",-585.233.507,-352.027.255,44.0,control1,100.0,83.0,"56,10","38,00",4.0,782.0,36.0,"4,4",,,,,34.0,,0.0,,"-3,90",00:53:13,"20,40",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
103,104,104.0,"1,51E+12",-585.233.507,-352.027.255,44.0,control1,100.0,84.0,"56,10","43,50",4.0,790.0,61.0,"4,68",,,,,33.0,,,,"-1,60",00:53:18,"21,20",,,"52,20","1,00",,0,,,,,,,,,,,,
104,105,105.0,"1,51E+12",-58.524.381,-3.520.282.276,45.0,control1,100.0,84.0,"57,30","62,70",4.0,1767.0,53.0,"16,79",,,,,32.0,,9.0,,"0,00",00:53:22,"32,20",MIL is OFF0 codes,,"68,20","1,00",,0,,,,,,,,,,,,
105,106,106.0,"1,51E+12",-585.256.785,-3.520.288.513,48.0,control1,100.0,84.0,"58,00","69,00",4.0,1183.0,19.0,"11,82",,,,,32.0,,17.0,,"0,80",00:53:26,"30,20",MIL is OFF0 codes,,"63,10","1,00",,0,,,,,,,,,,,,
106,107,107.0,"1,51E+12",-585.272.759,-3.520.283.781,48.0,control1,100.0,84.0,"57,60","43,10",4.0,831.0,41.0,"5,52",,,,,33.0,,9.0,,"3,10",00:53:30,"24,70",,,"62,70","1,00",,0,,,,,,,,,,,,
107,108,108.0,"1,51E+12",-585.280.807,-3.520.274.516,48.0,control1,100.0,84.0,"55,70","77,60",4.0,984.0,69.0,"14,86",,,,,32.0,,22.0,,"3,90",00:53:34,"32,50",,,"59,60","1,00",,0,,,,,,,,,,,,
108,109,109.0,"1,51E+12",-585.295.456,-3.520.255.427,48.0,control1,100.0,84.0,"56,50","29,40",4.0,1336.0,56.0,"12,26",,,,,32.0,,,,"4,70",00:53:38,"31,00",MIL is OFF0 codes,,"63,50","1,00",,0,,,,,,,,,,,,
109,110,110.0,"1,51E+12",-585.314.994,-3.520.231.124,48.0,control1,100.0,84.0,"56,90","62,00",4.0,1515.0,35.0,"13,87",,,,,32.0,,32.0,,"-7,00",00:53:42,"31,00",MIL is OFF0 codes,,"67,10","1,00",,0,,,,,,,,,,,,
110,111,111.0,"1,51E+12",-585.335.077,-3.520.204.364,47.0,control1,100.0,85.0,"56,90","80,00",4.0,1083.0,56.0,"12,14",,,,,32.0,,35.0,,"3,10",00:53:46,"30,60",MIL is OFF0 codes,,"60,00","1,00",,0,,,,,,,,,,,,
111,112,112.0,"1,51E+12",-585.356.135,-3.520.175.907,48.0,control1,100.0,85.0,"57,30","64,30",4.0,1187.0,49.0,"11,01",,,,,32.0,,36.0,,"0,00",00:53:50,"29,40",MIL is OFF0 codes,,"63,90","1,00",,0,,,,,,,,,,,,
112,113,113.0,"1,51E+12",-585.378.946,-3.520.146.778,48.0,control1,100.0,85.0,"57,30","51,40",4.0,1226.0,18.0,"8,4",,,,,32.0,,34.0,,"4,70",00:53:54,"27,10",MIL is OFF0 codes,,"65,10","1,00",,0,,,,,,,,,,,,
113,114,114.0,"1,51E+12",-58.539.949,-352.011.908,48.0,control1,100.0,85.0,"56,90","41,20",4.0,1100.0,40.0,"7,47",,,,,32.0,,34.0,,"0,00",00:53:58,"26,30",MIL is OFF0 codes,,"68,20","1,00",,0,,,,,,,,,,,,
114,115,115.0,"1,51E+12",-585.420.832,-3.520.091.861,47.0,control1,100.0,85.0,"56,90","45,50",4.0,1155.0,38.0,"7,73",,,,,32.0,,36.0,,"6,20",00:54:02,"26,30",MIL is OFF0 codes,,"65,50","1,00",,0,,,,,,,,,,,,
115,116,116.0,"1,51E+12",-5.854.465,-3.520.061.356,45.0,control1,100.0,85.0,"56,90","45,50",4.0,1244.0,20.0,"7,96",,,,,32.0,,37.0,,"0,00",00:54:06,"26,70",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
116,117,117.0,"1,51E+12",-585.469.012,-3.520.033.848,45.0,control1,100.0,85.0,"56,90","37,30",4.0,1243.0,31.0,"6,62",,,,,32.0,,38.0,,"8,60",00:54:10,"25,10",MIL is OFF0 codes,,"68,60","1,00",,0,,,,,,,,,,,,
117,118,118.0,"1,51E+12",-585.491.725,-3.520.003.231,46.0,control1,100.0,84.0,"56,50","15,30",4.0,1252.0,35.0,"3,14",,,,,32.0,,38.0,,"7,00",00:54:14,"19,60",MIL is OFF0 codes,,"67,80","1,00",,0,,,,,,,,,,,,
118,119,119.0,"1,51E+12",-585.513.406,-3.519.971.579,45.0,control1,100.0,84.0,"56,50","39,60",4.0,1307.0,26.0,"7,71",,,,,32.0,,40.0,,"-0,80",00:54:18,"26,30",MIL is OFF0 codes,,"68,20","1,00",,0,,,,,,,,,,,,
119,120,120.0,"1,51E+12",-585.538.897,-3.519.939.592,45.0,control1,100.0,84.0,"56,50","18,00",4.0,1309.0,19.0,"3,4",,,,,32.0,,37.0,,"12,50",00:54:22,"20,40",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
120,121,121.0,"1,51E+12",-585.561.878,-3.519.912.421,45.0,control1,100.0,83.0,"56,10","19,20",4.0,1176.0,20.0,"3,45",,,,,33.0,,,,"6,20",00:54:26,"19,60",MIL is OFF0 codes,,"59,20","1,00",,0,,,,,,,,,,,,
121,122,122.0,"1,51E+12",-585.581.622,-351.988.733,44.0,control1,100.0,83.0,"56,10","36,10",4.0,836.0,19.0,4,,,,,33.0,,31.0,,"6,20",00:54:30,"19,20",MIL is OFF0 codes,,"51,40","1,00",,0,,,,,,,,,,,,
122,123,123.0,"1,51E+12",-585.598.248,-3.519.867.289,43.0,control1,100.0,83.0,"56,10","18,00",4.0,1300.0,19.0,"3,5",,,,,33.0,,24.0,,"7,00",00:54:34,"20,40",MIL is OFF0 codes,,"62,70","1,00",,0,,,,,,,,,,,,
123,124,124.0,"1,51E+12",-585.613.924,-3.519.850.745,43.0,control1,100.0,83.0,"55,70","20,80",4.0,1160.0,48.0,"3,42",,,,,33.0,,24.0,,"1,60",00:54:38,"19,60",MIL is OFF0 codes,,"58,40","1,00",,0,,,,,,,,,,,,
124,125,125.0,"1,51E+12",-585.713.502,-3.519.726.551,45.0,control1,100.0,82.0,"55,70","53,70",4.0,1255.0,41.0,"9,93",,,,,33.0,,29.0,,"1,60",00:54:42,"28,60",MIL is OFF0 codes,,"62,00","1,00",,0,,,,,,,,,,,,
125,126,126.0,"1,51E+12",-585.754.829,-3.519.670.429,43.0,control1,100.0,82.0,"55,30","49,00",4.0,929.0,45.0,"6,59",,,,,32.0,,35.0,,"-1,60",00:55:05,"25,10",MIL is OFF0 codes,,"60,40","1,00",,0,,,,,,,,,,,,
126,127,127.0,"1,51E+12",-585.775.459,-351.964.378,41.0,control1,100.0,83.0,"55,30","49,80",4.0,956.0,32.0,"6,76",,,,,33.0,,,,"-2,30",00:55:09,"25,50",MIL is OFF0 codes,,"60,00","1,00",,0,,,,,,,,,,,,
127,128,128.0,"1,51E+12",-585.795.725,-351.961.681,41.0,control1,100.0,83.0,"55,30","23,90",4.0,933.0,27.0,"1,98",,,,,33.0,,31.0,,"0,80",00:55:13,"17,60",MIL is OFF0 codes,,"56,10","1,00",,0,,,,,,,,,,,,
128,129,129.0,"1,51E+12",-585.811.336,-3.519.591.338,40.0,control1,100.0,83.0,"54,90","47,50",4.0,1189.0,53.0,"11,04",,,,,32.0,,34.0,,"-3,10",00:55:17,"30,60",MIL is OFF0 codes,,"63,50","1,00",,0,,,,,,,,,,,,
129,130,130.0,"1,51E+12",-585.833.984,-3.519.561.956,40.0,control1,100.0,83.0,"55,30","62,70",4.0,1778.0,53.0,"16,6",,,,,32.0,,41.0,,"-7,80",00:55:21,"32,20",MIL is OFF0 codes,,"68,60","1,00",,0,,,,,,,,,,,,
130,131,131.0,"1,51E+12",-585.861.592,-3.519.526.452,37.0,control1,100.0,82.0,"56,10","61,20",4.0,2078.0,21.0,"19,28",,,,,32.0,,,,"0,00",00:55:25,"32,90",MIL is OFF0 codes,,"69,00","1,00",,0,,,,,,,,,,,,
131,132,132.0,"1,51E+12",-585.886.331,-351.949.531,38.0,control1,100.0,82.0,"56,10","21,20",4.0,1135.0,39.0,"3,34",,,,,33.0,,39.0,,"3,10",00:55:29,"18,80",MIL is OFF0 codes,,"57,60","1,00",,0,,,,,,,,,,,,
132,133,133.0,"1,51E+12",-585.911.607,-3.519.465.179,38.0,control1,100.0,82.0,"56,10","45,50",4.0,1096.0,22.0,"7,05",,,,,33.0,,38.0,,"7,80",00:55:33,"25,90",MIL is OFF0 codes,,"65,10","1,00",,0,,,,,,,,,,,,
133,134,134.0,"1,51E+12",-585.934.846,-3.519.436.224,38.0,control1,100.0,82.0,"56,10","18,80",4.0,1025.0,30.0,"2,94",,,,,33.0,,37.0,,"7,80",00:55:37,"18,80",MIL is OFF0 codes,,"62,40","1,00",,0,,,,,,,,,,,,
134,135,135.0,"1,51E+12",-585.957.039,-3.519.409.961,37.0,control1,100.0,82.0,"56,10","46,30",4.0,1185.0,38.0,"8,25",,,,,32.0,,36.0,,"0,00",00:55:41,"27,10",MIL is OFF0 codes,,"65,90","1,00",,0,,,,,,,,,,,,
135,136,136.0,"1,51E+12",-585.980.554,-3.519.381.014,34.0,control1,100.0,83.0,"56,10","46,30",4.0,1199.0,39.0,"8,38",,,,,32.0,,36.0,,"4,70",00:55:45,"26,70",MIL is OFF0 codes,,"65,90","1,00",,0,,,,,,,,,,,,
136,137,137.0,"1,51E+12",-586.004.102,-3.519.351.626,35.0,control1,100.0,83.0,"56,10","40,80",4.0,1229.0,18.0,"7,09",,,,,32.0,,35.0,,"1,60",00:55:49,"25,50",MIL is OFF0 codes,,"67,10","1,00",,0,,,,,,,,,,,,
137,138,138.0,"1,51E+12",-586.025.175,-3.519.324.893,34.0,control1,100.0,83.0,"55,70","20,40",4.0,1137.0,31.0,"3,23",,,,,33.0,,32.0,,"3,10",00:55:53,"18,80",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
138,139,139.0,"1,51E+12",-586.043.674,-3.519.300.461,36.0,control1,100.0,83.0,"55,30","19,20",4.0,1540.0,28.0,"4,03",,,,,33.0,,29.0,,"10,90",00:55:57,"21,60",MIL is OFF0 codes,,"62,00","1,00",,0,,,,,,,,,,,,
139,140,140.0,"1,51E+12",-5.860.625,-3.519.276.452,35.0,control1,100.0,82.0,"54,90","40,40",4.0,1431.0,34.0,"8,37",,,,,32.0,,31.0,,"7,00",00:56:01,"26,70",MIL is OFF0 codes,,"70,60","1,00",,0,,,,,,,,,,,,
140,141,141.0,"1,51E+12",-586.082.601,-3.519.251.281,34.0,control1,100.0,82.0,"55,30","41,60",4.0,1543.0,23.0,"9,46",,,,,32.0,,32.0,,"-3,90",00:56:05,"27,80",MIL is OFF0 codes,,"71,00","1,00",,0,,,,,,,,,,,,
141,142,142.0,"1,51E+12",-586.244.966,-3.519.038.764,35.0,control1,100.0,82.0,"55,30","41,20",4.0,1074.0,51.0,"7,24",,,,,32.0,,34.0,,"1,60",00:56:09,"25,90",MIL is OFF0 codes,,"67,80","1,00",,0,,,,,,,,,,,,
142,143,143.0,"1,51E+12",-586.271.854,-3.519.004.451,36.0,control1,100.0,83.0,"55,70","47,80",4.0,1419.0,27.0,"9,8",,,,,32.0,,42.0,,"6,20",00:56:37,"28,20",MIL is OFF0 codes,,"68,60","1,00",,0,,,,,,,,,,,,
143,144,144.0,"1,51E+12",-586.295.554,-351.897.295,36.0,control1,100.0,82.0,"55,70","17,30",4.0,1380.0,21.0,"3,48",,,,,32.0,,39.0,,"14,10",00:56:41,"20,40",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
144,145,145.0,"1,51E+12",-586.319.011,-3.518.943.974,36.0,control1,100.0,82.0,"55,70","19,20",4.0,1244.0,34.0,"3,65",,,,,32.0,,35.0,,"21,10",00:56:45,"20,00",MIL is OFF0 codes,,"60,00","1,00",,0,,,,,,,,,,,,
145,146,146.0,"1,51E+12",-586.342.138,-3.518.915.125,35.0,control1,100.0,82.0,"55,30","44,70",4.0,1760.0,29.0,"11,36",,,,,32.0,,36.0,,"10,90",00:56:49,"29,00",MIL is OFF0 codes,,"71,40","1,00",,0,,,,,,,,,,,,
146,147,147.0,"1,51E+12",-586.363.617,-3.518.885.384,35.0,control1,100.0,82.0,"55,30","29,00",4.0,1764.0,29.0,"7,4",,,,,32.0,,,,"7,00",00:56:53,"26,30",MIL is OFF0 codes,,"74,90","1,00",,0,,,,,,,,,,,,
147,148,148.0,"1,51E+12",-58.645.205,-3.518.768.494,34.0,control1,100.0,82.0,"55,70","32,90",4.0,1751.0,29.0,"8,54",,,,,32.0,,36.0,,"-0,80",00:56:57,"27,50",MIL is OFF0 codes,,"73,70","1,00",,0,,,,,,,,,,,,
148,149,149.0,"1,51E+12",-586.470.609,-3.518.738.079,33.0,control1,100.0,82.0,"55,70","19,60",4.0,1183.0,36.0,"3,5",,,,,32.0,,34.0,,"-1,60",00:57:14,"18,80",MIL is OFF0 codes,,"60,40","1,00",,0,,,,,,,,,,,,
149,150,150.0,"1,51E+12",-586.487.042,-3.518.708.653,31.0,control1,100.0,83.0,"55,70","39,60",4.0,1139.0,35.0,"6,79",,,,,32.0,,35.0,,"-2,30",00:57:18,"25,10",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
150,151,151.0,"1,51E+12",-586.520.265,-3.518.646.562,30.0,control1,100.0,83.0,"55,70","41,60",4.0,1174.0,35.0,"6,97",,,,,32.0,,36.0,,"3,10",00:57:22,"25,50",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
151,152,152.0,"1,51E+12",-586.575.807,-3.518.546.337,30.0,control1,100.0,82.0,"55,70","40,80",4.0,1238.0,35.0,"7,31",,,,,32.0,,37.0,,"3,10",00:57:30,"25,90",MIL is OFF0 codes,,"67,10","1,00",,0,,,,,,,,,,,,
152,153,153.0,"1,51E+12",-586.575.807,-3.518.546.337,30.0,control1,100.0,82.0,"54,10","36,90",4.0,797.0,33.0,"4,11",,,,,34.0,,0.0,,"-3,90",00:58:01,"20,40",MIL is OFF0 codes,,"54,50","1,00",,0,,,,,,,,,,,,
153,154,154.0,"1,51E+12",-586.575.807,-3.518.546.337,30.0,control1,100.0,83.0,"54,10","35,70",4.0,807.0,32.0,"4,21",,,,,34.0,,0.0,,"-2,30",00:58:05,"20,40",MIL is OFF0 codes,,"55,70","1,00",,0,,,,,,,,,,,,
154,155,155.0,"1,51E+12",-586.575.807,-3.518.546.337,30.0,control1,100.0,83.0,"54,10","42,00",4.0,781.0,56.0,"6,29",,,,,33.0,,11.0,,"1,60",00:58:09,"26,70",MIL is OFF0 codes,,"53,30","1,00",,0,,,,,,,,,,,,
155,156,156.0,"1,51E+12",-586.583.083,-3.518.532.258,34.0,control1,100.0,83.0,"55,30","14,10",4.0,1330.0,57.0,"3,22",,,,,32.0,,19.0,,"-1,60",00:58:13,"23,10",MIL is OFF0 codes,,"61,20","1,00",,0,,,,,,,,,,,,
156,157,157.0,"1,51E+12",-586.593.391,-3.518.511.712,33.0,control1,100.0,82.0,"56,10","69,80",4.0,1867.0,55.0,"19,96",,,,,31.0,,27.0,,"-10,90",00:58:17,"32,50",MIL is OFF0 codes,,"67,80","1,00",,0,,,,,,,,,,,,
157,158,158.0,"1,51E+12",-58.660.822,-3.518.485.209,33.0,control1,100.0,82.0,"56,50","60,40",4.0,1391.0,47.0,"12,29",,,,,31.0,,32.0,,"-3,10",00:58:21,"30,20",MIL is OFF0 codes,,"66,70","1,00",,0,,,,,,,,,,,,
158,159,159.0,"1,51E+12",-586.624.284,-3.518.455.478,34.0,control1,100.0,82.0,"56,50","53,70",4.0,1609.0,43.0,"12,65",,,,,31.0,,35.0,,"-3,10",00:58:25,"30,20",MIL is OFF0 codes,,"69,40","1,00",,0,,,,,,,,,,,,
159,160,160.0,"1,51E+12",-586.640.934,-3.518.424.556,37.0,control1,100.0,82.0,"56,50","54,10",4.0,1729.0,45.0,"13,44",,,,,31.0,,,,"-3,90",00:58:29,"30,60",MIL is OFF0 codes,,"69,80","1,00",,0,,,,,,,,,,,,
160,161,161.0,"1,51E+12",-586.657.737,-3.518.394.955,36.0,control1,100.0,82.0,"56,90","55,70",4.0,1649.0,50.0,"13,38",,,,,31.0,,34.0,,"2,30",00:58:33,"30,60",MIL is OFF0 codes,,"69,40","1,00",,0,,,,,,,,,,,,
161,162,162.0,"1,51E+12",-586.674.542,-3.518.367.894,38.0,control1,100.0,83.0,"57,30","59,60",4.0,1537.0,54.0,"14,03",,,,,31.0,,31.0,,,00:58:37,"31,00",MIL is OFF0 codes,,"68,20","1,00",,0,,,,,,,,,,,,
162,163,163.0,"1,51E+12",-586.693.711,-3.518.343.542,40.0,control1,,83.0,"57,60","63,50",4.0,1513.0,51.0,"14,14",,,,,31.0,,,,"-1,60",00:58:41,"31,00",MIL is OFF0 codes,,"67,50","1,00",,0,,,,,,,,,,,,
163,164,164.0,"1,51E+12",-586.715.399,-3.518.319.894,42.0,control1,100.0,83.0,"57,60","62,40",4.0,1563.0,49.0,"14,13",,,,,31.0,,31.0,,"-2,30",00:58:45,"31,00",MIL is OFF0 codes,,"67,80","1,00",,0,,,,,,,,,,,,
164,165,165.0,"1,51E+12",-586.737.823,-3.518.298.875,44.0,control1,100.0,83.0,"58,00","57,60",4.0,1632.0,45.0,"13,41",,,,,31.0,,33.0,,"-0,80",00:58:49,"30,60",MIL is OFF0 codes,,"69,00","1,00",,0,,,,,,,,,,,,
165,166,166.0,"1,51E+12",-586.763.518,-351.828.076,46.0,control1,100.0,83.0,"58,00","54,50",4.0,1604.0,46.0,"12,71",,,,,31.0,,32.0,,"0,80",00:58:53,"30,60",MIL is OFF0 codes,,"69,00","1,00",,0,,,,,,,,,,,,
166,167,167.0,"1,51E+12",-586.792.634,-3.518.263.172,45.0,control1,100.0,83.0,"58,00","54,10",4.0,1611.0,43.0,"12,83",,,,,31.0,,33.0,,"0,80",00:58:57,"30,20",MIL is OFF0 codes,,"69,00","1,00",,0,,,,,,,,,,,,
167,168,168.0,"1,51E+12",-586.822.842,-351.824.801,46.0,control1,100.0,83.0,"58,40","50,60",4.0,1650.0,24.0,"12,31",,,,,31.0,,35.0,,"3,10",00:59:01,"30,20",MIL is OFF0 codes,,"69,40","1,00",,0,,,,,,,,,,,,
168,169,169.0,"1,51E+12",-586.854.243,-3.518.232.617,48.0,control1,100.0,83.0,"58,00","21,60",4.0,1031.0,41.0,"2,77",,,,,31.0,,33.0,,"-1,60",00:59:05,"19,20",MIL is OFF0 codes,,"60,00","1,00",,0,,,,,,,,,,,,
169,170,170.0,"1,51E+12",-586.885.037,-3.518.217.251,50.0,control1,100.0,83.0,"57,60","47,50",4.0,1099.0,28.0,"7,67",,,,,31.0,,33.0,,"4,70",00:59:09,"26,30",MIL is OFF0 codes,,"65,10","1,00",,0,,,,,,,,,,,,
170,171,171.0,"1,51E+12",-586.912.912,-351.820.106,51.0,control1,100.0,83.0,"57,60","19,60",4.0,1068.0,21.0,"3,1",,,,,32.0,,30.0,,"-0,80",00:59:13,"18,80",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
171,172,172.0,"1,51E+12",-586.937.558,-3.518.188.677,51.0,control1,100.0,83.0,"57,30","24,70",4.0,803.0,20.0,"4,02",,,,,33.0,,22.0,,"10,20",00:59:17,"19,60",MIL is OFF0 codes,,"67,80","1,00",,0,,,,,,,,,,,,
172,173,173.0,"1,51E+12",-586.953.997,-3.518.180.717,50.0,control1,,83.0,"56,50","26,70",4.0,847.0,34.0,"3,3",,,,,33.0,,12.0,,"-4,70",00:59:21,"19,20",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
173,174,174.0,"1,51E+12",-586.962.041,-3.518.177.155,49.0,control1,100.0,83.0,"55,70","38,40",4.0,777.0,32.0,"4,14",,,,,33.0,,4.0,,"3,90",00:59:25,"20,80",MIL is OFF0 codes,,"56,10","1,00",,0,,,,,,,,,,,,
174,175,175.0,"1,51E+12",-586.962.041,-3.518.177.155,49.0,control1,,83.0,"55,30","37,30",4.0,782.0,33.0,"3,86",,,,,33.0,,,,"-4,70",00:59:29,"20,40",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
175,176,176.0,"1,51E+12",-586.999.921,-3.518.157.803,49.0,control1,100.0,83.0,"55,30","36,90",4.0,798.0,32.0,"4,15",,,,,33.0,,0.0,,"0,00",00:59:33,"20,40",MIL is OFF0 codes,,"55,70","1,00",,0,,,,,,,,,,,,
176,177,177.0,"1,51E+12",-587.024.417,-3.518.146.026,48.0,control1,100.0,83.0,"55,30","23,90",4.0,1237.0,26.0,"3,5",,,,,32.0,,24.0,,"4,70",00:59:53,"19,20",MIL is OFF0 codes,,"67,50","1,00",,0,,,,,,,,,,,,
177,178,178.0,"1,51E+12",-58.703.997,-3.518.138.306,47.0,control1,100.0,83.0,"54,90","37,60",4.0,789.0,33.0,"4,08",,,,,33.0,,13.0,,"-3,10",00:59:57,"20,40",MIL is OFF0 codes,,"55,70","1,00",,0,,,,,,,,,,,,
178,179,179.0,"1,51E+12",-587.052.926,-3.518.132.016,47.0,control1,100.0,83.0,"54,50","31,40",4.0,1067.0,41.0,"6,47",,,,,32.0,,,,"-2,30",01:00:01,"25,90",MIL is OFF0 codes,,"68,60","1,00",,0,,,,,,,,,,,,
179,180,180.0,"1,51E+12",-587.068.877,-3.518.124.118,49.0,control1,100.0,83.0,"54,90","49,80",4.0,1640.0,55.0,"8,84",,,,,32.0,,18.0,,"4,70",01:00:05,"22,70",MIL is OFF0 codes,,"69,80","1,00",,0,,,,,,,,,,,,
180,181,181.0,"1,51E+12",-58.709.223,-3.518.112.081,48.0,control1,100.0,83.0,"54,90","63,90",4.0,1109.0,51.0,"10,38",,,,,31.0,,26.0,,"1,60",01:00:09,"29,00",MIL is OFF0 codes,,"60,80","1,00",,0,,,,,,,,,,,,
181,182,182.0,"1,51E+12",-587.119.224,-3.518.098.742,49.0,control1,100.0,83.0,"55,70","59,60",4.0,1346.0,32.0,"11,72",,,,,31.0,,30.0,,"-7,00",01:00:13,"29,80",MIL is OFF0 codes,,"66,30","1,00",,0,,,,,,,,,,,,
182,183,183.0,"1,51E+12",-587.146.412,-3.518.085.001,49.0,control1,100.0,83.0,"56,10","37,30",4.0,1496.0,32.0,"8,36",,,,,31.0,,,,"-4,70",01:00:17,"26,70",MIL is OFF0 codes,,"71,40","1,00",,0,,,,,,,,,,,,
183,184,184.0,"1,51E+12",-587.175.223,-3.518.070.874,49.0,control1,100.0,83.0,"56,10","37,60",4.0,1501.0,33.0,"8,27",,,,,31.0,,30.0,,"3,10",01:00:21,"26,70",MIL is OFF0 codes,,"71,40","1,00",,0,,,,,,,,,,,,
184,185,185.0,"1,51E+12",-587.204.092,-3.518.056.616,48.0,control1,100.0,83.0,"56,50","39,20",4.0,1539.0,33.0,"9,01",,,,,31.0,,31.0,,"-2,30",01:00:25,"27,50",MIL is OFF0 codes,,"71,40","1,00",,0,,,,,,,,,,,,
185,186,186.0,"1,51E+12",-587.231.868,-3.518.041.108,50.0,control1,100.0,83.0,"56,50","43,10",4.0,1526.0,38.0,"9,67",,,,,31.0,,30.0,,"-2,30",01:00:29,"28,20",MIL is OFF0 codes,,"70,60","1,00",,0,,,,,,,,,,,,
186,187,187.0,"1,51E+12",-587.258.797,-3.518.030.752,50.0,control1,100.0,83.0,"56,50","50,20",4.0,1469.0,43.0,"10,95",,,,,31.0,,29.0,,"1,60",01:00:33,"29,40",MIL is OFF0 codes,,"68,60","1,00",,0,,,,,,,,,,,,
187,188,188.0,"1,51E+12",-587.285.387,-3.518.016.998,51.0,control1,100.0,83.0,"56,90","48,60",4.0,1451.0,42.0,"10,25",,,,,31.0,,29.0,,"-3,90",01:00:37,"28,60",MIL is OFF0 codes,,"68,60","1,00",,0,,,,,,,,,,,,
188,189,189.0,"1,51E+12",-587.311.228,-3.518.003.436,51.0,control1,100.0,83.0,"56,90","20,80",4.0,1424.0,20.0,"3,17",,,,,31.0,,25.0,,"3,90",01:00:41,"20,00",MIL is OFF0 codes,,"71,40","1,00",,0,,,,,,,,,,,,
189,190,190.0,"1,51E+12",-587.329.693,-3.517.992.133,52.0,control1,100.0,83.0,"56,90","19,20",4.0,1209.0,33.0,"3,7",,,,,32.0,,18.0,,"4,70",01:00:45,"19,60",MIL is OFF0 codes,,"59,60","1,00",,0,,,,,,,,,,,,
190,191,191.0,"1,51E+12",-587.344.898,-3.517.980.448,52.0,control1,100.0,83.0,"55,70","40,40",4.0,813.0,51.0,"4,23",,,,,32.0,,,,"7,00",01:00:49,"20,40",MIL is OFF0 codes,,"54,90","1,00",,0,,,,,,,,,,,,
191,192,192.0,"1,51E+12",-587.366.329,-3.517.965.906,51.0,control1,100.0,83.0,"55,70","56,10",4.0,1207.0,20.0,"9,02",,,,,32.0,,26.0,,"7,00",01:00:53,"27,10",MIL is OFF0 codes,,"62,00","1,00",,0,,,,,,,,,,,,
